_id,id,action,app_name,asset_type,asset_user_access_id,context_type,contributed,controller,created_at,developer_key_id,extracted_at,http_method,inserted_at,interaction_seconds,links.user,links.context,links.asset,links.real_user,links.account,participated,remote_ip,render_time,session_id,summarized,updated_at,url,user_agent,user_request
6614f32def4c63e28027eb03,909fe38c-7c01-4fe0-af09-0e77bb10a361,,Canvas for iOS,,,Course,false,announcements,2024-04-08T23:53:52Z,170000000000004,2024-04-09 02:49:37,,2024-04-09 02:49:37,6.724568009376526,77039,64298,,,1,,,0,F41BBD78-8351-4CEE-A787-DD029232E9CA,,2024-04-08T23:53:52Z,https://utpl.instructure.com/courses/64298/announcements,iCanvas/7.3.0 (20937) iPhone/iOS 16.7.7,
6614f32def4c63e28027eb07,00365202-0f6e-4d84-95de-b5a20eb8c407,,Canvas for iOS,,,Course,false,courses,2024-04-08T23:53:45Z,170000000000004,2024-04-09 02:49:37,,2024-04-09 02:49:37,3.036157965660095,77039,64298,,,1,,,0,F41BBD78-8351-4CEE-A787-DD029232E9CA,,2024-04-08T23:53:45Z,https://utpl.instructure.com/courses/64298,iCanvas/7.3.0 (20937) iPhone/iOS 16.7.7,
6614f32def4c63e28027eb31,fd4fbd60-4f6e-420b-b0a8-b1d140a1cf5d,,Canvas for iOS,,,Course,false,discussion_topics,2024-04-08T23:52:25Z,170000000000004,2024-04-09 02:49:37,,2024-04-09 02:49:37,39.24856102466583,77039,64298,,,1,,,0,F41BBD78-8351-4CEE-A787-DD029232E9CA,,2024-04-08T23:52:25Z,https://utpl.instructure.com/courses/64298/discussion_topics/1503968,iCanvas/7.3.0 (20937) iPhone/iOS 16.7.7,
6614f32def4c63e28027eb42,7113d08e-2924-409e-85fe-a3877b1c7fdc,,Canvas for iOS,,,Course,false,discussion_topics,2024-04-08T23:51:45Z,170000000000004,2024-04-09 02:49:37,,2024-04-09 02:49:37,0.02481400966644287,77039,64298,,,1,,,0,F41BBD78-8351-4CEE-A787-DD029232E9CA,,2024-04-08T23:51:45Z,https://utpl.instructure.com/courses/64298/discussion_topics/1503968,iCanvas/7.3.0 (20937) iPhone/iOS 16.7.7,
6614f351ef4c63e2802816b2,cdb5e372-90bd-40a5-a8ed-547b2b192581,show,,,227717215,Course,false,discussion_topics,2024-04-08T20:04:09Z,,2024-04-09 02:50:30,get,2024-04-09 02:50:30,33,77148,64298,,,1,false,200.105.249.194,0.538809,48dd65d398e0a675751b8928f2f45794,,2024-04-08T20:04:09Z,https://utpl.instructure.com/courses/64298/discussion_topics/1494803,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",
6614f351ef4c63e28028170f,f39affe3-e418-4cf8-8b6b-d0c5f63bc890,show,,,227687824,Course,false,discussion_topics,2024-04-08T19:46:02Z,,2024-04-09 02:50:30,get,2024-04-09 02:50:30,22,77148,64298,,,1,false,200.105.249.194,0.773759,48dd65d398e0a675751b8928f2f45794,,2024-04-08T19:46:02Z,https://utpl.instructure.com/courses/64298/discussion_topics/1494794,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",
6614f522ef4c63e2802c967a,4aaf0561-ce91-4d5c-9128-bb58edbf58cd,,Canvas for Android,,,Course,false,discussion_topics,2024-04-08T22:10:43Z,170000000000044,2024-04-09 02:57:45,,2024-04-09 02:57:45,12.378,132169,64298,,,1,,,0,523b0c4c-bced-4da0-804d-fb2e958aeafe,,2024-04-08T22:10:43Z,https://utpl.instructure.com/courses/64298/discussion_topics/1494794,candroid/7.2.0 (260),
6614f522ef4c63e2802c967b,a91fc49b-4b98-4bdc-8d5c-44aacb33b3a8,,Canvas for Android,,,Course,false,discussion_topics,2024-04-08T22:09:48Z,170000000000044,2024-04-09 02:57:45,,2024-04-09 02:57:45,36.238,132169,64298,,,1,,,0,523b0c4c-bced-4da0-804d-fb2e958aeafe,,2024-04-08T22:09:48Z,https://utpl.instructure.com/courses/64298/discussion_topics/1494803,candroid/7.2.0 (260),
6614f522ef4c63e2802c967c,c518e440-82ae-4398-953a-6a83ab943b4b,,Canvas for Android,,,Course,false,discussion_topics,2024-04-08T22:09:10Z,170000000000044,2024-04-09 02:57:45,,2024-04-09 02:57:45,14.575,132169,64298,,,1,,,0,523b0c4c-bced-4da0-804d-fb2e958aeafe,,2024-04-08T22:09:10Z,https://utpl.instructure.com/courses/64298/discussion_topics/1494803,candroid/7.2.0 (260),
6614f522ef4c63e2802c967d,ab4cc651-4518-4388-8d01-ed44dfbb2955,,Canvas for Android,,,Course,false,discussion_topics,2024-04-08T22:08:57Z,170000000000044,2024-04-09 02:57:45,,2024-04-09 02:57:45,11.439,132169,64298,,,1,,,0,523b0c4c-bced-4da0-804d-fb2e958aeafe,,2024-04-08T22:08:57Z,https://utpl.instructure.com/courses/64298/discussion_topics/1494794,candroid/7.2.0 (260),
6614f522ef4c63e2802c967e,15bbef6a-0edf-4bc1-923d-fce42cb0f096,,Canvas for Android,,,Course,false,announcements,2024-04-08T22:08:54Z,170000000000044,2024-04-09 02:57:45,,2024-04-09 02:57:45,2.095,132169,64298,,,1,,,0,523b0c4c-bced-4da0-804d-fb2e958aeafe,,2024-04-08T22:08:54Z,https://utpl.instructure.com/courses/64298/announcements,candroid/7.2.0 (260),
6614f522ef4c63e2802c967f,2e5ade14-6a15-471a-8d9e-0654c1d143fb,,Canvas for Android,,,Course,false,courses,2024-04-08T22:08:52Z,170000000000044,2024-04-09 02:57:45,,2024-04-09 02:57:45,1.285,132169,64298,,,1,,,0,523b0c4c-bced-4da0-804d-fb2e958aeafe,,2024-04-08T22:08:52Z,https://utpl.instructure.com/courses/64298,candroid/7.2.0 (260),
6614f522ef4c63e2802c96b1,7f7f4846-e2c9-4cde-a4c1-e5279dd681fd,,Canvas for Android,,,Course,false,courses,2024-04-08T18:29:43Z,170000000000044,2024-04-09 02:57:45,,2024-04-09 02:57:45,1.69,132169,64298,,,1,,,0,09e73fa3-6c69-4ba8-9e56-a6db32e86240,,2024-04-08T18:29:43Z,https://utpl.instructure.com/courses/64298,candroid/7.2.0 (260),
6614f522ef4c63e2802c96b2,913047db-7e7e-4951-8b63-f6d954f34301,,Canvas for Android,,,Course,false,discussion_topics,2024-04-08T18:28:46Z,170000000000044,2024-04-09 02:57:45,,2024-04-09 02:57:45,12.615,132169,64298,,,1,,,0,09e73fa3-6c69-4ba8-9e56-a6db32e86240,,2024-04-08T18:28:46Z,https://utpl.instructure.com/courses/64298/discussion_topics/1494794,candroid/7.2.0 (260),
6614f522ef4c63e2802c96b3,259ffdc1-ba4d-4e5d-95c8-e18ad6a30c27,,Canvas for Android,,,Course,false,discussion_topics,2024-04-08T18:28:11Z,170000000000044,2024-04-09 02:57:45,,2024-04-09 02:57:45,33.116,132169,64298,,,1,,,0,09e73fa3-6c69-4ba8-9e56-a6db32e86240,,2024-04-08T18:28:11Z,https://utpl.instructure.com/courses/64298/discussion_topics/1494803,candroid/7.2.0 (260),
6614f522ef4c63e2802c96b4,8070c3a7-ff0b-4f4e-b190-533bf9f5f2fd,,Canvas for Android,,,Course,false,announcements,2024-04-08T18:28:07Z,170000000000044,2024-04-09 02:57:45,,2024-04-09 02:57:45,1.85,132169,64298,,,1,,,0,09e73fa3-6c69-4ba8-9e56-a6db32e86240,,2024-04-08T18:28:07Z,https://utpl.instructure.com/courses/64298/announcements,candroid/7.2.0 (260),
6614f522ef4c63e2802c96b5,4694e448-afba-450f-9d7b-a485ea0d016d,,Canvas for Android,,,Course,false,courses,2024-04-08T18:28:03Z,170000000000044,2024-04-09 02:57:45,,2024-04-09 02:57:45,2.986,132169,64298,,,1,,,0,09e73fa3-6c69-4ba8-9e56-a6db32e86240,,2024-04-08T18:28:03Z,https://utpl.instructure.com/courses/64298,candroid/7.2.0 (260),
6614f556ef4c63e2802cfbea,b462fa01-cb9b-44b5-a05b-1d5f522925fb,show,,,228327703,Course,false,discussion_topics,2024-04-09T03:23:19Z,,2024-04-10 09:34:58,get,2024-04-09 02:58:59,22,132371,64298,,,1,false,186.43.253.203,0.398241,41ec4a3d104456d078756ff087ae271a,,2024-04-09T03:23:19Z,https://utpl.instructure.com/courses/64298/discussion_topics/1503968,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",
6614f596ef4c63e2802dcd51,fe4c8819-424d-4adb-8769-929f5db1e236,,Canvas for iOS,,,Course,false,courses,2024-04-09T00:51:37Z,170000000000004,2024-04-10 09:34:58,,2024-04-09 02:59:59,69.98821699619293,132566,64298,,,1,,,0,519AED2E-0C26-4E51-B47A-E0C846D0F751,,2024-04-09T00:51:37Z,https://utpl.instructure.com/courses/64298,iCanvas/7.2.0 (20757) iPad/iPadOS 17.4.1,
6614f596ef4c63e2802dcd53,706aafc0-2fb4-4e39-a29d-d43690773de0,,Canvas for iOS,,,Course,false,files,2024-04-09T00:51:37Z,170000000000004,2024-04-10 09:34:58,,2024-04-09 02:59:59,67.57690906524658,132566,64298,,,1,,,0,519AED2E-0C26-4E51-B47A-E0C846D0F751,,2024-04-09T00:51:37Z,https://utpl.instructure.com/courses/64298/files/14215129,iCanvas/7.2.0 (20757) iPad/iPadOS 17.4.1,
6614f596ef4c63e2802dcd61,e2410067-d52c-45bc-9b4c-f5e9162d5dc5,,Canvas for iOS,,,Course,false,files,2024-04-09T00:50:30Z,170000000000004,2024-04-10 09:34:58,,2024-04-09 02:59:59,0.007712006568908691,132566,64298,,,1,,,0,519AED2E-0C26-4E51-B47A-E0C846D0F751,,2024-04-09T00:50:30Z,https://utpl.instructure.com/courses/64298/files/14215129,iCanvas/7.2.0 (20757) iPad/iPadOS 17.4.1,
6614f596ef4c63e2802dcd69,88fb87e9-dcc5-4daa-8a15-5498d6457e75,,Canvas for iOS,,,Course,false,users,2024-04-09T00:50:27Z,170000000000004,2024-04-10 09:34:58,,2024-04-09 02:59:59,17.36985802650452,132566,64298,,,1,,,0,519AED2E-0C26-4E51-B47A-E0C846D0F751,,2024-04-09T00:50:27Z,https://utpl.instructure.com/courses/64298/users,iCanvas/7.2.0 (20757) iPad/iPadOS 17.4.1,
6614f596ef4c63e2802dcd7f,3e386f0d-80e9-4a46-a0f6-a019b7e6b656,,Canvas for iOS,,,Course,false,courses,2024-04-09T00:50:10Z,170000000000004,2024-04-10 09:34:58,,2024-04-09 02:59:59,16.70852899551392,132566,64298,,,1,,,0,519AED2E-0C26-4E51-B47A-E0C846D0F751,,2024-04-09T00:50:10Z,https://utpl.instructure.com/courses/64298,iCanvas/7.2.0 (20757) iPad/iPadOS 17.4.1,
6614f65bef4c63e280300fb4,d1e616e1-bca8-4437-91a0-e4650d850233,show,,,227320484,Course,false,discussion_topics,2024-04-08T15:42:13Z,,2024-04-09 03:02:34,get,2024-04-09 03:02:34,17,133132,64298,,,1,false,190.15.129.91,0.424544,200396cff469ee8ba8240788f8fa29a0,,2024-04-08T15:42:13Z,https://utpl.instructure.com/courses/64298/discussion_topics/1494803,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",
6614f68fef4c63e280307925,bc53f7c3-7060-4472-843a-c6ee26e3ad79,show,,,227934610,Course,false,discussion_topics,2024-04-08T22:17:28Z,,2024-04-09 03:04:12,get,2024-04-09 03:04:12,15,133297,64298,,,1,false,190.99.79.132,0.33642,71e52158d10327b97cbbc8ec07f82d4b,,2024-04-08T22:17:28Z,https://utpl.instructure.com/courses/64298/discussion_topics/1494803,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",
6614f6d9ef4c63e280316dd3,bed4bf74-1fa4-4b57-8191-2a77cfcf3c7d,show,,,227958951,Course,false,discussion_topics,2024-04-08T23:36:56Z,,2024-04-09 03:05:23,get,2024-04-09 03:05:23,18,133612,64298,,,1,false,45.224.152.154,0.706122,1aad889963a9451cfaaf9bc23a03d468,,2024-04-08T23:36:56Z,https://utpl.instructure.com/courses/64298/discussion_topics/1494803,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",
6614f6d9ef4c63e280316dd6,27bcb138-b4cd-4cf8-ba1a-b279aea7d902,show,,,227958951,Course,false,discussion_topics,2024-04-08T22:33:31Z,,2024-04-09 03:05:23,get,2024-04-09 03:05:23,34,133612,64298,,,1,false,45.224.152.154,0.392063,1aad889963a9451cfaaf9bc23a03d468,,2024-04-08T22:33:31Z,https://utpl.instructure.com/courses/64298/discussion_topics/1494803,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",
6614f6faef4c63e28033096d,db74ab5f-5644-4026-acc5-1c041709633b,index,,,227291922,Course,false,assignments,2024-04-08T22:12:20Z,,2024-04-09 03:05:23,get,2024-04-09 03:05:23,59,133719,64298,,,1,false,45.230.240.70,0.529476,148056991077b95f2b066c06a3d65b45,,2024-04-08T22:12:20Z,https://utpl.instructure.com/courses/64298/assignments,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0",
6614f6faef4c63e280330972,2569b1b3-f509-4a57-bea0-a58337095cb3,show,,,227349882,Course,false,discussion_topics,2024-04-08T22:09:15Z,,2024-04-09 03:05:23,get,2024-04-09 03:05:23,13,133719,64298,,,1,false,45.230.240.72,0.303484,148056991077b95f2b066c06a3d65b45,,2024-04-08T22:09:15Z,https://utpl.instructure.com/courses/64298/discussion_topics/1494803,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0",
6614f6faef4c63e280330989,8ab46eab-093d-4d05-96fe-b6872ced27a5,show,,,227169319,Course,false,wiki_pages,2024-04-08T22:02:50Z,,2024-04-09 03:05:23,get,2024-04-09 03:05:23,11,133719,64298,,,1,false,45.230.240.72,0.443246,148056991077b95f2b066c06a3d65b45,,2024-04-08T22:02:50Z,https://utpl.instructure.com/courses/64298/pages/horario-de-tutorias,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0",
6614f6faef4c63e280330e65,7ff16227-b024-4fec-804d-eee2c9821ad6,show,,,227048114,Course,false,courses,2024-04-08T21:46:07Z,,2024-04-09 03:05:23,get,2024-04-09 03:05:23,12,133719,64298,,,1,false,45.230.240.68,0.901061,148056991077b95f2b066c06a3d65b45,,2024-04-08T21:46:07Z,https://utpl.instructure.com/courses/64298,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0",
6614f6faef4c63e28033195e,5f5d8850-fe18-41aa-b9b7-96a6bd1ea74a,show,,,227169319,Course,false,wiki_pages,2024-04-08T21:40:21Z,,2024-04-09 03:05:23,get,2024-04-09 03:05:23,15,133719,64298,,,1,false,45.230.240.70,0.424402,148056991077b95f2b066c06a3d65b45,,2024-04-08T21:40:21Z,https://utpl.instructure.com/courses/64298/pages/horario-de-tutorias,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0",
6614f6fcef4c63e280334e55,9aa6ae72-7f80-432e-8635-4ca349034bcf,,Canvas for Android,,,Course,false,assignments,2024-04-08T13:30:34Z,170000000000044,2024-04-09 03:05:23,,2024-04-09 03:05:23,8.756,133719,64298,,,1,,,0,bd30002f-f692-4c94-93ef-92a99f505197,,2024-04-08T13:30:34Z,https://utpl.instructure.com/courses/64298/assignments,candroid/7.2.0 (260),
6614f6fcef4c63e280334e7e,1c9649d6-6b03-4140-a871-2bac6755a09c,,Canvas for Android,,,Course,false,courses,2024-04-08T13:30:31Z,170000000000044,2024-04-09 03:05:23,,2024-04-09 03:05:23,3.469,133719,64298,,,1,,,0,bd30002f-f692-4c94-93ef-92a99f505197,,2024-04-08T13:30:31Z,https://utpl.instructure.com/courses/64298,candroid/7.2.0 (260),
6614f796ef4c63e2803a76bd,3b47f23e-33ce-46a2-919d-a9ddf8fbcb89,,Canvas for Android,,,Course,false,horario-de-tutorias,2024-04-08T18:31:32Z,170000000000044,2024-04-09 03:08:20,,2024-04-09 03:08:20,6.378,107648,64298,,,1,,,0,3326ea97-2dd1-41f4-a06b-725c62ed1fed,,2024-04-08T18:31:32Z,https://utpl.instructure.com/courses/64298/pages/horario-de-tutorias,candroid/7.2.0 (260),
6614f796ef4c63e2803a76c4,8a426ce1-fea5-4532-b581-cc694fbcb6f3,,Canvas for Android,,,Course,false,courses,2024-04-08T18:31:26Z,170000000000044,2024-04-09 03:08:20,,2024-04-09 03:08:20,3.484,107648,64298,,,1,,,0,3326ea97-2dd1-41f4-a06b-725c62ed1fed,,2024-04-08T18:31:26Z,https://utpl.instructure.com/courses/64298,candroid/7.2.0 (260),
6614f796ef4c63e2803a76c8,9b279308-6fd7-4e4e-8766-4354735ea485,,Canvas for Android,,,Course,false,courses,2024-04-08T18:31:23Z,170000000000044,2024-04-09 03:08:20,,2024-04-09 03:08:20,2.495,107648,64298,,,1,,,0,3326ea97-2dd1-41f4-a06b-725c62ed1fed,,2024-04-08T18:31:23Z,https://utpl.instructure.com/courses/64298,candroid/7.2.0 (260),
6614f7deef4c63e2803e20a1,3db3d3e1-2240-4f4c-87c5-59c9286122d8,show,,,226945189,Course,false,courses,2024-04-09T00:00:30Z,,2024-04-10 09:51:03,get,2024-04-09 03:08:59,17,134360,64298,,,1,false,181.199.58.73,0.81247,5fb353c8b9814281320a6d1765444ae4,,2024-04-09T00:00:30Z,https://utpl.instructure.com/courses/64298,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0",
6614f7deef4c63e2803e20b1,64cd8779-51af-4350-a9b2-44a6d34bf6b1,show,,,228097031,Course,false,discussion_topics,2024-04-08T23:54:01Z,,2024-04-09 03:08:59,get,2024-04-09 03:08:59,34,134360,64298,,,1,false,181.199.58.73,0.363875,5fb353c8b9814281320a6d1765444ae4,,2024-04-08T23:54:01Z,https://utpl.instructure.com/courses/64298/discussion_topics/1503968,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0",
6614f838ef4c63e280430998,0f6dfc8f-a3ef-4586-9489-946b05009d1d,show,,,226914048,Course,false,wiki_pages,2024-04-08T21:59:54Z,,2024-04-09 03:10:49,get,2024-04-09 03:10:49,15,134538,64298,,,1,false,190.83.12.246,0.402972,628f8a7caf9365ef64b75e8cfb943504,,2024-04-08T21:59:54Z,https://utpl.instructure.com/courses/64298/pages/horario-de-tutorias,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",
6614f838ef4c63e280430a26,668700e7-26f7-4789-a639-02b9e02f4787,index,,,227866636,Course,false,assignments,2024-04-08T21:36:16Z,,2024-04-09 03:10:49,get,2024-04-09 03:10:49,11,134538,64298,,,1,false,190.83.12.246,0.565498,628f8a7caf9365ef64b75e8cfb943504,,2024-04-08T21:36:16Z,https://utpl.instructure.com/courses/64298/assignments,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",
6614f854ef4c63e2804482a5,60f6a098-472a-41bb-9d21-002ea1f7b1a5,show,,,227077796,Course,false,discussion_topics,2024-04-09T01:14:27Z,,2024-04-10 09:52:43,get,2024-04-09 03:10:49,38,134643,64298,,,1,false,45.229.6.5,0.416197,b5692603c9afb0b09b3aae5aee5f98df,,2024-04-09T01:14:27Z,https://utpl.instructure.com/courses/64298/discussion_topics/1494803,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",
66169776ef4c63e280757d17,2ac21106-560e-4ed2-a88b-ab63005f9658,,Canvas for Android,,,Course,false,discussion_topics,2024-04-09T23:40:53Z,170000000000044,2024-04-10 08:40:46,,2024-04-10 08:40:46,4.9,96699,64298,,,1,,,0,201dfeec-9230-4675-b9bc-09a59b9a723a,,2024-04-09T23:40:53Z,https://utpl.instructure.com/courses/64298/discussion_topics/1494803,candroid/7.2.0 (260),
66169777ef4c63e280757d34,e5550884-a169-4fa2-85f8-91b106b7860e,,Canvas for Android,,,Course,false,discussion_topics,2024-04-09T23:40:34Z,170000000000044,2024-04-10 08:40:46,,2024-04-10 08:40:46,4.757,96699,64298,,,1,,,0,201dfeec-9230-4675-b9bc-09a59b9a723a,,2024-04-09T23:40:34Z,https://utpl.instructure.com/courses/64298/discussion_topics/1503972,candroid/7.2.0 (260),
66169777ef4c63e280757d4b,a5d60130-1296-493b-a925-87229acd9fd4,,Canvas for Android,,,Course,false,discussion_topics,2024-04-09T23:40:24Z,170000000000044,2024-04-10 08:40:46,,2024-04-10 08:40:46,1.463,96699,64298,,,1,,,0,201dfeec-9230-4675-b9bc-09a59b9a723a,,2024-04-09T23:40:24Z,https://utpl.instructure.com/courses/64298/discussion_topics/1494877,candroid/7.2.0 (260),
66169777ef4c63e280757d64,e492280a-5b7e-4322-9f89-8510d913cff1,,Canvas for Android,,,Course,false,discussion_topics,2024-04-09T23:40:14Z,170000000000044,2024-04-10 08:40:46,,2024-04-10 08:40:46,7.709,96699,64298,,,1,,,0,201dfeec-9230-4675-b9bc-09a59b9a723a,,2024-04-09T23:40:14Z,https://utpl.instructure.com/courses/64298/discussion_topics/1494877,candroid/7.2.0 (260),
661698abef4c63e28076ab5e,62484c55-bf73-4c23-9d6d-a9fdf7839dc7,,Canvas for iOS,,,Course,false,users,2024-04-09T23:28:28Z,170000000000004,2024-04-10 08:47:43,,2024-04-10 08:47:43,6.573142051696777,129407,64298,,,1,,,0,EC5996B0-00B5-4C47-A44D-1D4AC3E51551,,2024-04-09T23:28:28Z,https://utpl.instructure.com/courses/64298/users,iCanvas/7.2.0 (20757) iPhone/iOS 17.3,
661698abef4c63e28076ab67,8881e958-f1a1-456a-966d-df737a513477,,Canvas for iOS,,,Course,false,courses,2024-04-09T23:28:22Z,170000000000004,2024-04-10 08:47:43,,2024-04-10 08:47:43,1.793353080749512,129407,64298,,,1,,,0,EC5996B0-00B5-4C47-A44D-1D4AC3E51551,,2024-04-09T23:28:22Z,https://utpl.instructure.com/courses/64298,iCanvas/7.2.0 (20757) iPhone/iOS 17.3,
661698acef4c63e28076ac18,261cbb8d-13d1-4c7c-a397-726822ae99e1,show,,,229088421,Course,false,wiki_pages,2024-04-09T23:27:38Z,,2024-04-10 08:47:43,get,2024-04-10 08:47:43,12,129407,64298,,,1,false,157.100.88.223,0.481243,69f6b8bea189b0cdb0b33a9cce22b809,,2024-04-09T23:27:38Z,https://utpl.instructure.com/courses/64298/pages/horario-de-tutorias,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",
66169b94ef4c63e2807a4fbc,0a227f1d-2644-4707-8d24-7b74343a6d24,,Canvas for Android,,,Course,false,discussion_topics,2024-04-09T20:15:31Z,170000000000044,2024-04-10 09:00:10,,2024-04-10 09:00:10,18.977,129959,64298,,,1,,,0,0a56a1e6-a9f4-4c73-bd67-e9d7b2c4343d,,2024-04-09T20:15:31Z,https://utpl.instructure.com/courses/64298/discussion_topics/1494803,candroid/6.26.1 (255),
6616a153ef4c63e2808584cf,5df8c9cb-1c18-4413-80fb-c4c6668f117e,edit,,,,Course,false,discussion_topics,2024-04-09T15:39:40Z,,2024-04-10 09:23:15,get,2024-04-10 09:23:15,19,19975,64298,,,1,false,200.0.29.12,0.601618,04a2b596248d41b656c605ed67b0239f,,2024-04-09T15:39:40Z,https://utpl.instructure.com/courses/64298/discussion_topics/1493437/edit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0,
6616a228ef4c63e2808694ab,841ce024-8b79-4a95-b696-6dc1354e0518,,Canvas for Android,,,Course,false,discussion_topics,2024-04-09T18:53:40Z,170000000000044,2024-04-10 09:28:19,,2024-04-10 09:28:19,30.059,131731,64298,,,1,,,0,7b3b687d-4151-465a-8a51-60474fa441e2,,2024-04-09T18:53:40Z,https://utpl.instructure.com/courses/64298/discussion_topics/1503968,candroid/7.2.0 (260),
6616a228ef4c63e2808694d6,ac88bc26-94ff-44ae-8eb2-20ff812ea051,,Canvas for Android,,,Course,false,discussion_topics,2024-04-09T18:52:52Z,170000000000044,2024-04-10 09:28:19,,2024-04-10 09:28:19,44.841,131731,64298,,,1,,,0,7b3b687d-4151-465a-8a51-60474fa441e2,,2024-04-09T18:52:52Z,https://utpl.instructure.com/courses/64298/discussion_topics/1503968,candroid/7.2.0 (260),
6616a3c3ef4c63e28088e09c,68873e34-55c2-4bf1-80c8-08e4b337cec5,,Canvas for iOS,,,Course,false,courses,2024-04-09T23:37:54Z,170000000000004,2024-04-10 09:35:24,,2024-04-10 09:35:24,2383.771346092224,64542,64298,,,1,,,0,0B7D1876-80F3-42F6-9FE6-E0961D33E5B4,,2024-04-09T23:37:54Z,https://utpl.instructure.com/courses/64298,iCanvas/7.2.0 (20757) iPhone/iOS 16.7.7,
6616a3c3ef4c63e28088e0a5,f5ba603e-876c-42f4-867d-382a61326dc1,,Canvas for iOS,,,Course,false,grades,2024-04-09T22:58:11Z,170000000000004,2024-04-10 09:35:24,,2024-04-10 09:35:24,36.31270492076874,64542,64298,,,1,,,0,0B7D1876-80F3-42F6-9FE6-E0961D33E5B4,,2024-04-09T22:58:11Z,https://utpl.instructure.com/courses/64298/grades,iCanvas/7.2.0 (20757) iPhone/iOS 16.7.7,
6616a3c3ef4c63e28088e0ce,5c5a7f42-257b-47af-ade3-7b0d5f98faff,,Canvas for iOS,,,Course,false,courses,2024-04-09T22:57:34Z,170000000000004,2024-04-10 09:35:24,,2024-04-10 09:35:24,3.225647926330566,64542,64298,,,1,,,0,0B7D1876-80F3-42F6-9FE6-E0961D33E5B4,,2024-04-09T22:57:34Z,https://utpl.instructure.com/courses/64298,iCanvas/7.2.0 (20757) iPhone/iOS 16.7.7,
6616a596ef4c63e2808b8c83,ccbd73ad-0679-42c9-99b6-b9e4890f8e62,index,,,228661164,Course,false,assignments,2024-04-09T16:18:06Z,,2024-04-10 09:42:54,get,2024-04-10 09:42:54,14,133132,64298,,,1,false,190.15.129.91,0.614702,200396cff469ee8ba8240788f8fa29a0,,2024-04-09T16:18:06Z,https://utpl.instructure.com/courses/64298/assignments,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",
